Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Balwyn North,2/3 Hatfield St,2,u,691500,S,Fletchers,30-07-2016,9.2,3104,3,1,1,0,102,1968,Boroondara,-37.7938,145.0666,Southern Metropolitan,7809
Balwyn North,40 Panoramic Rd,3,h,,S,Marshall,30-07-2016,9.2,3104,3,1,2,729,175,1950,Boroondara,-37.7903,145.0796,Southern Metropolitan,7809
Balwyn North,34 Sunburst Av,4,h,,S,Marshall,30-07-2016,9.2,3104,,,,,,,,,,Southern Metropolitan,7809
Balwyn North,1 Tovey St,5,h,1836000,S,Jellis,30-07-2016,9.2,3104,4,2,2,939,,1957,Boroondara,-37.7998,145.0862,Southern Metropolitan,7809
Balwyn North,12 Ursa St,4,h,,S,Marshall,30-07-2016,9.2,3104,3,2,2,691,,,Boroondara,-37.7866,145.0747,Southern Metropolitan,7809
Bentleigh,5/205 Centre Rd,2,u,636000,S,hockingstuart,03-09-2016,13,3204,2,1,2,202,,1974,Glen Eira,-37.9165,145.0259,Southern Metropolitan,6795
Bentleigh,22 Hobart St,2,h,1275000,S,Woodards,03-09-2016,13,3204,2,1,2,599,,,Glen Eira,-37.925,145.046,Southern Metropolitan,6795
Bentleigh,1/236 Patterson Rd,3,u,875000,S,hockingstuart,03-09-2016,13,3204,3,1,2,348,121,1950,Glen Eira,-37.9273,145.0479,Southern Metropolitan,6795
Bentleigh,7a Porter Rd,4,t,1230000,S,hockingstuart,03-09-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,2/531 South Rd,3,t,895000,PI,Ray,03-09-2016,13,3204,3,2,2,362,,1997,Glen Eira,-37.9336,145.043,Southern Metropolitan,6795
Bentleigh,1/28 Strathmore St,3,t,1020000,PI,C21,03-09-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,32 Leckie St,2,h,1550000,S,Woodards,03-12-2016,13,3204,2,1,4,730,,,Glen Eira,-37.9207,145.0479,Southern Metropolitan,6795
Bentleigh,7 Marquis Rd,4,h,1420000,S,Woodards,03-12-2016,13,3204,4,1,4,786,,,Glen Eira,-37.9305,145.0449,Southern Metropolitan,6795
Bentleigh,11 Rogers Rd,3,h,1425000,S,Buxton,03-12-2016,13,3204,3,2,2,613,143,1960,Glen Eira,-37.9311,145.0428,Southern Metropolitan,6795
Bentleigh,3/2 Scotts St,2,t,851000,S,hockingstuart,03-12-2016,13,3204,2,1,1,140,250,1970,Glen Eira,-37.9204,145.0443,Southern Metropolitan,6795
Bentleigh,11A Mortimore St,3,h,1222500,S,Ray,04-02-2016,13,3204,3,2,2,299,181,2000,Glen Eira,-37.9272,145.0406,Southern Metropolitan,6795
Bentleigh,1/22 Bent St,2,u,,PI,Buxton,04-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,31 Cushing Av,3,h,,S,Buxton,04-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,4 Park Cr,4,h,2470000,S,hockingstuart,04-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,2/523 South Rd,3,t,710000,PI,hockingstuart,04-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,127 Tucker Rd,4,h,1260000,PI,hockingstuart,04-03-2017,13,3204,4,2,2,793,,,Glen Eira,-37.9232,145.0502,Southern Metropolitan,6795
Bentleigh,14a Vunabere Av,2,u,896000,S,Ray,04-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,37 Godfrey St,4,h,2700000,S,hockingstuart,04-06-2016,13,3204,4,3,2,628,,,Glen Eira,-37.9155,145.0401,Southern Metropolitan,6795
Bentleigh,174 Jasper Rd,3,t,900000,PI,hockingstuart,04-06-2016,13,3204,3,2,1,418,,1925,Glen Eira,-37.9172,145.0421,Southern Metropolitan,6795
Bentleigh,15 Miles St,3,h,1100000,VB,Buxton,04-06-2016,13,3204,3,2,2,0,,,Glen Eira,-37.922,145.0302,Southern Metropolitan,6795
Bentleigh,143 Patterson Rd,7,h,1005000,S,Ray,04-06-2016,13,3204,7,3,4,607,,1950,Glen Eira,-37.9269,145.047,Southern Metropolitan,6795
Bentleigh,13 Somers St,3,h,1317500,S,Buxton,04-06-2016,13,3204,3,1,1,576,127,1945,Glen Eira,-37.9149,145.0254,Southern Metropolitan,6795
Bentleigh,8/11 Brentwood St,2,u,360000,PI,Buxton,06-08-2016,13,3204,2,1,1,0,69,1965,Glen Eira,-37.9332,145.045,Southern Metropolitan,6795
Bentleigh,12b Coates St,4,t,1435000,S,hockingstuart,06-08-2016,13,3204,3,3,2,291,212,2012,Glen Eira,-37.9278,145.0337,Southern Metropolitan,6795
Bentleigh,4/87 Mitchell St,2,u,,S,Buxton,06-08-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,156 Patterson Rd,3,h,1110000,S,Buxton,06-08-2016,13,3204,3,1,2,692,164,1940,Glen Eira,-37.9263,145.04,Southern Metropolitan,6795
Bentleigh,8 Rose St,4,h,2435000,S,Buxton,06-08-2016,13,3204,3,2,2,795,250,1928,Glen Eira,-37.9166,145.0314,Southern Metropolitan,6795
Bentleigh,17 Windsor Av,4,h,2000000,S,Buxton,06-08-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,16a Marquis Rd,5,t,1375000,VB,C21,07-05-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,23 Yawla St,3,h,1500000,PI,hockingstuart,07-05-2016,13,3204,3,2,1,565,222,1940,Glen Eira,-37.9134,145.0263,Southern Metropolitan,6795
Bentleigh,39 Luckins Rd,4,h,1300000,PI,Buxton,07-11-2016,13,3204,4,2,2,697,194,1940,Glen Eira,-37.9318,145.0474,Southern Metropolitan,6795
Bentleigh,1/19 Patterson Rd,2,h,855000,S,Buxton,07-11-2016,13,3204,2,1,1,298,,,Glen Eira,-37.9247,145.0287,Southern Metropolitan,6795
Bentleigh,44 Patterson Rd,2,h,,SP,Century,07-11-2016,13,3204,2,1,3,598,137,1960,Glen Eira,-37.9253,145.0315,Southern Metropolitan,6795
Bentleigh,592 Centre Rd,3,h,1125000,S,hockingstuart,08-10-2016,13,3204,3,1,2,584,116,1948,Glen Eira,-37.9199,145.0477,Southern Metropolitan,6795
Bentleigh,2 Gwendoline Av,3,h,1475000,S,Woodards,08-10-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,32 Luckins Rd,3,h,1135000,SP,O'Brien,08-10-2016,13,3204,3,1,2,627,,,Glen Eira,-37.9321,145.0472,Southern Metropolitan,6795
Bentleigh,575 South Rd,3,h,867000,S,hockingstuart,08-10-2016,13,3204,3,2,1,578,,,Glen Eira,-37.9344,145.0481,Southern Metropolitan,6795
Bentleigh,106 Brewer Rd,4,t,,SP,C21,10-09-2016,13,3204,4,2,2,331,,,Glen Eira,-37.9221,145.0353,Southern Metropolitan,6795
Bentleigh,74 Fromer St,4,h,1328000,S,hockingstuart,10-09-2016,13,3204,3,2,2,610,112,1940,Glen Eira,-37.9291,145.0472,Southern Metropolitan,6795
Bentleigh,4 Gordon St,3,h,1340000,S,hockingstuart,10-09-2016,13,3204,3,2,1,526,135,1910,Glen Eira,-37.9279,145.031,Southern Metropolitan,6795
Bentleigh,58 London St,4,t,1155000,S,Buxton,10-09-2016,13,3204,4,3,2,271,205,2010,Glen Eira,-37.9252,145.0494,Southern Metropolitan,6795
Bentleigh,41 North Av,3,h,1130000,PI,Buxton,10-09-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,182 Patterson Rd,3,h,1275000,S,Buxton,10-09-2016,13,3204,3,1,4,758,138,1960,Glen Eira,-37.9267,145.043,Southern Metropolitan,6795
Bentleigh,2/14 Talbot Av,3,t,,S,Buxton,10-09-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,3/9 Blair St,3,u,,SP,Buxton,10-12-2016,13,3204,3,2,1,285,125,1990,Glen Eira,-37.9148,145.0356,Southern Metropolitan,6795
Bentleigh,548 Centre Rd,3,h,770000,VB,Woodards,10-12-2016,13,3204,3,2,2,0,,1987,Glen Eira,-37.9193,145.0438,Southern Metropolitan,6795
Bentleigh,1/30 Daley St,2,h,855000,SP,Marshall,10-12-2016,13,3204,2,1,1,296,103,1940,Glen Eira,-37.9243,145.0376,Southern Metropolitan,6795
Bentleigh,1/26 Harding St,3,t,1100000,SP,Buxton,10-12-2016,13,3204,3,2,2,333,,,Glen Eira,-37.9292,145.0341,Southern Metropolitan,6795
Bentleigh,44 Mitchell St,3,h,,SP,Buxton,10-12-2016,13,3204,3,2,2,594,,,Glen Eira,-37.9233,145.0389,Southern Metropolitan,6795
Bentleigh,13/27 Patterson Rd,2,u,650000,SP,hockingstuart,10-12-2016,13,3204,2,1,1,116,92,1960,Glen Eira,-37.9245,145.0336,Southern Metropolitan,6795
Bentleigh,112 Tucker Rd,4,h,1815000,S,Buxton,10-12-2016,13,3204,4,2,4,902,233,1950,Glen Eira,-37.924,145.0504,Southern Metropolitan,6795
Bentleigh,9 Yawla St,4,h,2255000,S,hockingstuart,10-12-2016,13,3204,4,3,2,557,353,2008,Glen Eira,-37.9132,145.0251,Southern Metropolitan,6795
Bentleigh,66 Fromer St,3,h,1470000,S,McGrath,11-02-2017,13,3204,3,2,2,613,,1950,Glen Eira,-37.929,145.0464,Southern Metropolitan,6795
Bentleigh,16 Strathmore St,4,h,,S,Ray,11-03-2017,13,3204,4,1,3,703,,,Glen Eira,-37.9155,145.0441,Southern Metropolitan,6795
Bentleigh,10/21 Bent St,2,u,420000,PI,Buxton,12-11-2016,13,3204,2,1,0,1045,,,Glen Eira,-37.9158,145.0379,Southern Metropolitan,6795
Bentleigh,12 Delhi St,4,t,,SN,hockingstuart,12-11-2016,13,3204,4,3,2,326,,,Glen Eira,-37.9259,145.048,Southern Metropolitan,6795
Bentleigh,2/7 Gordon St,2,u,855000,S,hockingstuart,12-11-2016,13,3204,2,2,3,226,475,2005,Glen Eira,-37.9274,145.031,Southern Metropolitan,6795
Bentleigh,2/32 Mavho St,2,u,770000,PI,Buxton,12-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,201/39 Mavho St,2,u,615000,S,Hodges,12-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,11 Somers St,4,h,1450000,S,hockingstuart,12-11-2016,13,3204,4,1,1,567,,,Glen Eira,-37.9149,145.0252,Southern Metropolitan,6795
Bentleigh,103 Tucker Rd,3,h,1200000,PI,hockingstuart,12-11-2016,13,3204,3,2,2,590,,,Glen Eira,-37.9256,145.0497,Southern Metropolitan,6795
Bentleigh,11 Wheatley Rd,4,h,1860000,PI,McGrath,12-11-2016,13,3204,4,2,3,855,197,1930,Glen Eira,-37.9163,145.0324,Southern Metropolitan,6795
Bentleigh,2/15 Jasper Rd,2,u,725000,S,hockingstuart,13-08-2016,13,3204,2,1,1,227,100,1990,Glen Eira,-37.9326,145.0387,Southern Metropolitan,6795
Bentleigh,9 Park Cr,3,h,1360000,S,Buxton,14-05-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,6 Atkinson St,3,h,1293000,S,Buxton,15-10-2016,13,3204,3,1,1,632,108,1950,Glen Eira,-37.9282,145.0367,Southern Metropolitan,6795
Bentleigh,19b Howell St,4,h,1250000,VB,Woodards,15-10-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,38 Leckie St,3,h,1390000,S,Buxton,15-10-2016,13,3204,3,1,2,723,,1925,Glen Eira,-37.9203,145.048,Southern Metropolitan,6795
Bentleigh,15 Luckins Rd,3,h,1400000,SP,Buxton,15-10-2016,13,3204,3,2,1,699,,,Glen Eira,-37.9316,145.0454,Southern Metropolitan,6795
Bentleigh,33 Luckins Rd,3,h,1328000,S,Woodards,15-10-2016,13,3204,3,2,2,690,245,1970,Glen Eira,-37.9317,145.0469,Southern Metropolitan,6795
Bentleigh,4a Rosina St,4,t,1247000,S,hockingstuart,15-10-2016,13,3204,4,2,3,354,255,2008,Glen Eira,-37.9326,145.0441,Southern Metropolitan,6795
Bentleigh,14 Sandra Gr,3,h,1311000,S,Buxton,15-10-2016,13,3204,3,2,2,592,,,Glen Eira,-37.933,145.0466,Southern Metropolitan,6795
Bentleigh,4 The Highway,3,h,1100000,S,hockingstuart,15-10-2016,13,3204,3,1,2,382,,,Glen Eira,-37.9187,145.0461,Southern Metropolitan,6795
Bentleigh,98 Tucker Rd,3,h,,PI,Hodges,15-10-2016,13,3204,3,1,3,505,,,Glen Eira,-37.9256,145.0501,Southern Metropolitan,6795
Bentleigh,4 Leckie St,3,h,1327500,S,hockingstuart,16-04-2016,13,3204,3,1,2,700,,,Glen Eira,-37.9228,145.0476,Southern Metropolitan,6795
Bentleigh,9b Marquis Rd,4,t,1435000,S,hockingstuart,16-04-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,10 Osborne Av,5,h,1960000,S,Buxton,16-04-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,41 Wavell St,4,h,,S,Buxton,16-04-2016,13,3204,4,1,2,682,,1950,Glen Eira,-37.9148,145.0467,Southern Metropolitan,6795
Bentleigh,43 Wavell St,4,h,1560000,PI,Buxton,16-04-2016,13,3204,4,3,1,695,,,Glen Eira,-37.9149,145.0469,Southern Metropolitan,6795
Bentleigh,4 Daley St,3,h,1370000,S,hockingstuart,16-07-2016,13,3204,3,1,2,624,143,1950,Glen Eira,-37.9256,145.0374,Southern Metropolitan,6795
Bentleigh,145a Jasper Rd,3,h,1100000,S,Buxton,16-07-2016,13,3204,3,1,2,632,,,Glen Eira,-37.921,145.0411,Southern Metropolitan,6795
Bentleigh,55 North Av,2,h,850000,VB,Buxton,16-07-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,15 Wilson St,4,h,1385000,S,hockingstuart,16-07-2016,13,3204,4,2,1,576,,1920,Glen Eira,-37.9152,145.0244,Southern Metropolitan,6795
Bentleigh,59b Fromer St,3,t,1275000,S,hockingstuart,17-09-2016,13,3204,3,2,2,309,,,Glen Eira,-37.9287,145.0461,Southern Metropolitan,6795
Bentleigh,64 Tucker Rd,3,h,1095000,S,Buxton,17-09-2016,13,3204,3,2,1,581,170,1965,Glen Eira,-37.9286,145.0495,Southern Metropolitan,6795
Bentleigh,1/96 Tucker Rd,2,u,797500,S,Ray,17-09-2016,13,3204,2,1,2,321,,,Glen Eira,-37.9257,145.0501,Southern Metropolitan,6795
Bentleigh,3/18 Bleazby St,2,u,725000,S,hockingstuart,18-03-2017,13,3204,2,1,1,677,88,2012,Glen Eira,-37.9173,145.0359,Southern Metropolitan,6795
Bentleigh,33A Campbell St,4,t,1380000,PI,hockingstuart,18-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,2/1 Corbie St,3,t,825000,S,Buxton,18-03-2017,13,3204,3,2,2,147,149,2007,Glen Eira,-37.9317,145.0352,Southern Metropolitan,6795
Bentleigh,25A Fromer St,3,t,,S,Buxton,18-03-2017,13,3204,3,2,1,332,,,Glen Eira,-37.9284,145.0429,Southern Metropolitan,6795
Bentleigh,77B Fromer St,3,t,1235000,S,Buxton,18-03-2017,13,3204,3,2,2,0,160,2012,Glen Eira,-37.9289,145.0478,Southern Metropolitan,6795
Bentleigh,2 Windsor Av,3,u,820000,PI,Ray,18-03-2017,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,19 Godfrey St,5,h,1600000,VB,Gary,18-06-2016,13,3204,5,3,2,772,,1986,Glen Eira,-37.9168,145.04,Southern Metropolitan,6795
Bentleigh,5 Luckins Rd,3,h,1165000,PI,Buxton,18-06-2016,13,3204,3,1,2,694,125,1950,Glen Eira,-37.9315,145.0445,Southern Metropolitan,6795
Bentleigh,4/121 Tucker Rd,2,u,,PI,Barry,18-06-2016,13,3204,2,1,1,1043,73,1967,Glen Eira,-37.9239,145.0501,Southern Metropolitan,6795
Bentleigh,147 Tucker Rd,4,h,1355000,S,hockingstuart,18-06-2016,13,3204,4,2,3,591,,,Glen Eira,-37.9215,145.0505,Southern Metropolitan,6795
Bentleigh,13 Wood St,4,h,1910000,S,hockingstuart,18-06-2016,13,3204,4,2,4,736,284,1950,Glen Eira,-37.9224,145.0462,Southern Metropolitan,6795
Bentleigh,17b Delhi St,4,t,1250000,PI,hockingstuart,19-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,25 Mitchell St,3,h,1448000,S,hockingstuart,19-11-2016,13,3204,3,2,3,568,,,Glen Eira,-37.9246,145.0383,Southern Metropolitan,6795
Bentleigh,28b Scotts St,4,h,1400000,VB,Woodards,19-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,3/148 Tucker Rd,2,u,520000,S,McGrath,19-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,1/7 Uonga Rd,2,u,820000,S,hockingstuart,19-11-2016,13,3204,2,1,3,336,109,1960,Glen Eira,-37.929,145.0375,Southern Metropolitan,6795
Bentleigh,12 Werona St,3,t,740000,PI,Woodards,19-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,2 Marquis Rd,3,h,895000,S,Buxton,22-05-2016,13,3204,3,1,2,0,,,Glen Eira,-37.9307,145.0444,Southern Metropolitan,6795
Bentleigh,17 Oak St,4,h,,S,hockingstuart,22-05-2016,13,3204,4,1,4,780,181,1925,Glen Eira,-37.9161,145.0337,Southern Metropolitan,6795
Bentleigh,3 Somers St,4,h,1041000,S,Woodards,22-05-2016,13,3204,4,2,1,292,,,Glen Eira,-37.9148,145.0243,Southern Metropolitan,6795
Bentleigh,81 Fromer St,4,h,1430000,S,hockingstuart,22-08-2016,13,3204,4,2,2,611,168,1970,Glen Eira,-37.9289,145.0481,Southern Metropolitan,6795
Bentleigh,13 Horsley St,2,h,910000,S,Buxton,22-08-2016,13,3204,2,1,2,274,96,1970,Glen Eira,-37.9178,145.0413,Southern Metropolitan,6795
Bentleigh,11 Wilson St,4,h,2520000,PI,Buxton,22-08-2016,13,3204,4,4,2,579,361,2012,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795
Bentleigh,26 Buckingham Av,4,h,1860000,S,Buxton,24-09-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,68 Mortimore St,3,h,1350000,S,C21,24-09-2016,13,3204,3,1,1,617,,,Glen Eira,-37.9282,145.047,Southern Metropolitan,6795
Bentleigh,11/27 Patterson Rd,2,u,635000,S,hockingstuart,24-09-2016,13,3204,2,1,2,118,,,Glen Eira,-37.9245,145.0336,Southern Metropolitan,6795
Bentleigh,21 Charlton St,3,h,1280000,S,Buxton,25-02-2017,13,3204,3,2,4,587,,,Glen Eira,-37.9217,145.0315,Southern Metropolitan,6795
Bentleigh,43 Godfrey St,5,h,1900000,S,Woodards,25-02-2017,13,3204,5,2,2,567,250,1926,Glen Eira,-37.9144,145.0401,Southern Metropolitan,6795
Bentleigh,7 Whitmuir Rd,3,h,1230000,S,hockingstuart,25-02-2017,13,3204,3,1,2,676,,,Glen Eira,-37.9161,145.0284,Southern Metropolitan,6795
Bentleigh,20 Wright St,4,h,1150000,PI,Buxton,25-02-2017,13,3204,4,2,2,384,766,,Glen Eira,-37.9155,145.0301,Southern Metropolitan,6795
Bentleigh,34 Buckingham Av,3,t,1200000,S,hockingstuart,26-07-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,1/7 Railway Cr,4,t,900000,VB,Buxton,26-07-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,13a Rosina St,4,t,1533000,S,hockingstuart,26-07-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,11 Talbot Av,4,h,1545000,SP,Hodges,26-07-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,48 Vickery St,4,h,1650000,S,Hodges,26-07-2016,13,3204,3,2,2,570,,1930,Glen Eira,-37.9139,145.0395,Southern Metropolitan,6795
Bentleigh,1a Werona St,2,t,670000,PI,Buxton,26-07-2016,13,3204,2,2,1,123,90,2007,Glen Eira,-37.9307,145.0379,Southern Metropolitan,6795
Bentleigh,24a Atkinson St,3,t,1486000,S,Buxton,27-06-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,16b Marquis Rd,5,t,1275000,PI,Buxton,27-06-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,3/18 North Av,2,u,738000,SP,Woodards,27-06-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,40 Coates St,2,t,680000,PI,Bayside,27-11-2016,13,3204,2,1,1,83,107,1998,Glen Eira,-37.9259,145.0341,Southern Metropolitan,6795
Bentleigh,31b Fairbank Rd,4,t,1500000,S,hockingstuart,27-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,6 Gwendoline Av,5,h,2900000,PI,Marshall,27-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,51A London St,5,t,,SP,Marshall,27-11-2016,13,3204,5,4,1,320,,,Glen Eira,-37.9245,145.0464,Southern Metropolitan,6795
Bentleigh,8B McKittrick Rd,4,t,1320000,S,Buxton,27-11-2016,13,3204,4,3,3,346,220,2010,Glen Eira,-37.9294,145.041,Southern Metropolitan,6795
Bentleigh,99 Patterson Rd,4,h,1380000,S,C21,27-11-2016,13,3204,4,1,2,580,,,Glen Eira,-37.9263,145.0422,Southern Metropolitan,6795
Bentleigh,46 Railway Cr,3,h,,PN,Anderson,27-11-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,17 Smith St,6,h,1900000,S,hockingstuart,27-11-2016,13,3204,6,3,2,708,275,1988,Glen Eira,-37.9181,145.044,Southern Metropolitan,6795
Bentleigh,18 Wright St,4,h,,SP,C21,27-11-2016,13,3204,4,2,2,766,,,Glen Eira,-37.9156,145.0301,Southern Metropolitan,6795
Bentleigh,21 Bruce St,3,h,1535000,S,Buxton,28-08-2016,13,3204,2,2,2,572,150,1930,Glen Eira,-37.9148,145.0404,Southern Metropolitan,6795
Bentleigh,3 Castles Rd,3,u,,PN,Anderson,28-08-2016,13,3204,3,2,2,388,,,Glen Eira,-37.9315,145.0401,Southern Metropolitan,6795
Bentleigh,34b Daley St,3,t,1450000,SP,hockingstuart,28-08-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,72 Daley St,4,h,1281000,S,hockingstuart,28-08-2016,13,3204,3,1,5,594,150,1940,Glen Eira,-37.9206,145.0383,Southern Metropolitan,6795
Bentleigh,15a Dickens St,3,u,1096000,S,C21,28-08-2016,13,3204,3,2,2,292,,,Glen Eira,-37.9273,145.0324,Southern Metropolitan,6795
Bentleigh,22 Hutchinson St,5,h,1385000,S,Buxton,28-08-2016,13,3204,5,2,2,664,178,1950,Glen Eira,-37.9241,145.048,Southern Metropolitan,6795
Bentleigh,8/187 Tucker Rd,3,u,517500,S,Buxton,28-08-2016,13,3204,3,1,1,0,,1970,Glen Eira,-37.9178,145.0511,Southern Metropolitan,6795
Bentleigh,63 Tucker Rd,4,t,1245000,S,Buxton,28-08-2016,13,3204,4,2,2,345,,,Glen Eira,-37.9291,145.0491,Southern Metropolitan,6795
Bentleigh,11 Vunabere Av,4,h,1330000,S,Woodards,28-08-2016,13,3204,,,,,,,,,,Southern Metropolitan,6795
Bentleigh,5/9 Whitmuir Rd,2,u,503000,S,Buxton,28-08-2016,13,3204,2,1,1,0,,1960,Glen Eira,-37.9159,145.0285,Southern Metropolitan,6795
Bentleigh,11 Wilson St,4,h,2620000,S,Buxton,28-08-2016,13,3204,4,4,2,579,361,2012,Glen Eira,-37.9155,145.0243,Southern Metropolitan,6795
Bentleigh,2/1 Marion St,2,u,760000,S,Buxton,30-07-2016,13,3204,2,1,1,192,,,Glen Eira,-37.9193,145.0484,Southern Metropolitan,6795
Bentleigh,6/25 Vickery St,2,u,405000,S,Gary,30-07-2016,13,3204,2,1,1,0,,1968,Glen Eira,-37.9159,145.039,Southern Metropolitan,6795
Bentleigh East,9 Edinburgh St,3,h,,SN,hockingstuart,03-09-2016,13.9,3165,3,1,2,590,146,1950,Glen Eira,-37.9167,145.0684,Southern Metropolitan,10969
Bentleigh East,11a Latham St,4,t,,S,hockingstuart,03-09-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,18 Mervin St,2,h,1410000,S,hockingstuart,03-09-2016,13.9,3165,2,1,2,768,,,Glen Eira,-37.9305,145.0547,Southern Metropolitan,10969
Bentleigh East,21b Northam Rd,3,t,990000,S,Buxton,03-09-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,68 Pasadena Cr,3,h,1057000,S,Buxton,03-09-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,1/69 Purtell St,3,t,760000,PI,hockingstuart,03-09-2016,13.9,3165,3,1,2,287,,,Glen Eira,-37.9261,145.0566,Southern Metropolitan,10969
Bentleigh East,30 Veronica St,2,h,825000,S,Buxton,03-09-2016,13.9,3165,2,2,1,176,125,2008,Glen Eira,-37.9237,145.0763,Southern Metropolitan,10969
Bentleigh East,2a Bessie St,2,u,746000,S,hockingstuart,03-12-2016,13.9,3165,2,1,2,281,95,2002,Glen Eira,-37.9255,145.0796,Southern Metropolitan,10969
Bentleigh East,30a Chesterville Dr,4,t,1250000,PI,Buxton,03-12-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,14a Daphne St,1,u,580000,S,Woodards,03-12-2016,13.9,3165,1,1,1,105,,,Glen Eira,-37.9181,145.0586,Southern Metropolitan,10969
Bentleigh East,3/3 Dega Av,3,t,913788,SP,Buxton,03-12-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,19 Denver St,5,h,1275000,SP,Buxton,03-12-2016,13.9,3165,5,2,2,683,190,1960,Glen Eira,-37.9333,145.0602,Southern Metropolitan,10969
Bentleigh East,7a Dover St,4,t,1200000,S,Buxton,03-12-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,2/7 Francesco St,2,h,,SN,Barry,03-12-2016,13.9,3165,2,1,1,175,,2000,Glen Eira,-37.9198,145.0556,Southern Metropolitan,10969
Bentleigh East,96 Paloma St,4,h,515000,S,hockingstuart,03-12-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,93 Parkmore Rd,3,h,1206000,S,C21,03-12-2016,13.9,3165,3,1,2,603,,,Glen Eira,-37.9155,145.0723,Southern Metropolitan,10969
Bentleigh East,33 Pasadena Cr,4,h,950000,PI,Buxton,03-12-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,22 Valkstone St,4,h,,SN,Stockdale,03-12-2016,13.9,3165,4,2,2,385,193,2010,Glen Eira,-37.9143,145.0545,Southern Metropolitan,10969
Bentleigh East,33 Chauvel St,2,h,,S,Buxton,04-02-2016,13.9,3165,2,1,2,393,60,1940,Glen Eira,-37.9113,145.0847,Southern Metropolitan,10969
Bentleigh East,1/9 Francesco St,3,t,775000,S,Stockdale,04-02-2016,13.9,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,14B Boronia St,3,t,1115000,S,Buxton,04-03-2017,13.9,3165,3,2,2,297,,,Glen Eira,-37.9135,145.0774,Southern Metropolitan,10969
Bentleigh East,76 Castlewood St,4,h,1190000,S,Ray,04-03-2017,13.9,3165,4,2,3,591,,,Glen Eira,-37.9166,145.0719,Southern Metropolitan,10969
