"Ord_id","Prod_id","Ship_id","Cust_id","Sales","Discount","Order_Quantity","Profit","Shipping_Cost","Product_Base_Margin"
"Ord_308","Prod_4","SHP_414","Cust_105",4263.9315,0.04,44,1411.03,2.5,0.57
"Ord_202","Prod_13","SHP_277","Cust_105",28.68,0,15,-0.12,0.7,0.56
"Ord_202","Prod_17","SHP_276","Cust_105",1219.19,0.02,8,44.37,13.99,0.38
"Ord_294","Prod_4","SHP_396","Cust_105",8551.544,0.03,49,2763.13,8.99,0.58
"Ord_284","Prod_12","SHP_384","Cust_105",97.13,0.05,1,-37.06,0.49,0.36
"Ord_178","Prod_1","SHP_241","Cust_105",811.13,0.08,2,-517.47,11.37,0.57
"Ord_158","Prod_15","SHP_212","Cust_82",905.94,0.04,6,-4.19,24.49,0.57
"Ord_242","Prod_3","SHP_336","Cust_82",17.52,0.05,3,-12.16,5.04,0.38
"Ord_214","Prod_17","SHP_297","Cust_82",15251.5,0.06,31,5353.19,69.3,0.37
"Ord_120","Prod_1","SHP_163","Cust_82",387,0.01,30,-31.45,6.13,0.57
"Ord_9","Prod_2","SHP_11","Cust_9",716.84,0,32,134.72,5.94,0.5
"Ord_9","Prod_8","SHP_12","Cust_9",1474.33,0.04,31,114.46,3.61,0.71
"Ord_1793","Prod_9","SHP_2485","Cust_604",75.19,0.01,6,-6.61,5.72,0.35
"Ord_1796","Prod_13","SHP_2488","Cust_604",334.66,0.05,34,132.56,1.09,0.43
"Ord_1793","Prod_9","SHP_2484","Cust_604",1203.73,0.03,7,293.14,19.99,0.39
"Ord_1927","Prod_2","SHP_2640","Cust_710",3186.77,0.09,42,455.42,19.95,0.54
"Ord_1948","Prod_1","SHP_2669","Cust_710",384.21,0.04,23,-266.22,17.78,0.59
"Ord_2029","Prod_11","SHP_2775","Cust_710",763.448,0.05,6,-352.96,80.2,0.71
"Ord_2060","Prod_5","SHP_2816","Cust_710",375.76,0,42,-241.63,10.16,0.59
"Ord_1793","Prod_4","SHP_2484","Cust_710",1590.163,0.01,33,-57.54,5,0.8
"Ord_2060","Prod_13","SHP_4164","Cust_1126",392.81,0.1,39,13.91,2.89,0.6
"Ord_2196","Prod_11","SHP_2993","Cust_825",7384.54,0.09,28,-2301.53,81.98,0.78
"Ord_1793","Prod_16","SHP_2484","Cust_826",482.93,0.06,34,-67.59,7.59,0.56
"Ord_1796","Prod_6","SHP_3059","Cust_826",139.19,0.04,23,-86.73,7.15,0.36
"Ord_2284","Prod_4","SHP_3124","Cust_826",1453.704,0,44,549.84,1.1,0.55
"Ord_2284","Prod_11","SHP_3125","Cust_826",7656.304,0.1,34,-715.78,54.12,0.76
"Ord_4452","Prod_3","SHP_6202","Cust_1506",47.45,0.05,16,1.07,1.49,0.36
"Ord_1796","Prod_15","SHP_6132","Cust_1506",2026.05,0.1,16,-357.65,28.63,0.76
"Ord_4438","Prod_4","SHP_6184","Cust_1506",2048.568,0.1,13,-259.99,8.99,0.56
"Ord_4469","Prod_8","SHP_6225","Cust_1506",386.71,0.01,12,-84.12,6.5,0.64
"Ord_4557","Prod_2","SHP_6340","Cust_1506",105.94,0.06,13,-566,49,0.6
"Ord_4469","Prod_13","SHP_6226","Cust_1506",134.06,0.09,34,5.98,1.17,0.57
"Ord_4452","Prod_2","SHP_6201","Cust_1506",563.18,0.02,13,67.98,7.2,0.6
"Ord_469","Prod_3","SHP_630","Cust_169",63.33,0,13,-39.96,5.34,0.38
"Ord_469","Prod_5","SHP_630","Cust_169",1436.55,0.1,36,-4.01,18.98,0.57
"Ord_480","Prod_15","SHP_646","Cust_169",1648.33,0.07,16,-210.14,42,0.61
"Ord_484","Prod_6","SHP_651","Cust_167",258.19,0.1,42,-103.27,5.9,0.37
"Ord_466","Prod_4","SHP_626","Cust_167",1290.2065,0.06,43,-160.68,5,0.82
"Ord_108","Prod_13","SHP_149","Cust_76",127.16,0.09,20,12.88,1.56,0.52
"Ord_136","Prod_3","SHP_183","Cust_76",121.66,0.03,13,-11.8,5.6,0.36
"Ord_108","Prod_6","SHP_148","Cust_76",144.84,0.09,25,-120.99,8.09,0.36
"Ord_156","Prod_6","SHP_210","Cust_62",697.41,0.04,36,81.71,9.03,0.37
"Ord_83","Prod_12","SHP_110","Cust_62",1143.49,0.08,40,-193.44,19.99,0.39
"Ord_104","Prod_16","SHP_142","Cust_62",4.99,0.04,1,-3.06,1.32,0.83
"Ord_104","Prod_13","SHP_142","Cust_62",50.97,0.09,10,4.45,0.73,0.56
"Ord_83","Prod_13","SHP_111","Cust_62",78.08,0.01,46,-43.1,1.57,0.59
"Ord_82","Prod_1","SHP_109","Cust_62",669.02,0.02,28,-1274.02,53.03,0.78
"Ord_82","Prod_14","SHP_108","Cust_62",21506.77,0.06,44,1260.51,24.49,0.36
"Ord_4","Prod_2","SHP_5","Cust_4",394.27,0.08,19,30.94,5.94,0.5
"Ord_15","Prod_7","SHP_21","Cust_4",97.48,0.05,21,-5.77,0.7,0.8
"Ord_15","Prod_12","SHP_20","Cust_4",59.03,0.1,13,26.92,0.5,0.38
"Ord_4","Prod_5","SHP_5","Cust_4",146.69,0.05,21,4.43,4.95,0.37
"Ord_20","Prod_1","SHP_27","Cust_4",370.48,0.04,28,-5.45,4.51,0.59
"Ord_429","Prod_5","SHP_574","Cust_154",34.88,0.09,2,-22.12,8.78,0.43
"Ord_452","Prod_3","SHP_605","Cust_154",93.05,0.03,23,15.27,1.49,0.38
"Ord_403","Prod_8","SHP_542","Cust_154",1483.44,0.04,38,439.77,1.99,0.54
"Ord_447","Prod_5","SHP_598","Cust_154",835.55,0.07,39,326.43,5.08,0.41
"Ord_403","Prod_5","SHP_543","Cust_154",145.68,0.04,39,12,1.61,0.44
"Ord_452","Prod_11","SHP_606","Cust_154",18824.42,0.07,46,-575.35,75.23,0.79
"Ord_426","Prod_3","SHP_570","Cust_154",165.51,0.08,49,-269.91,6.83,0.38
"Ord_415","Prod_9","SHP_558","Cust_154",92.06,0.1,16,5.66,2.5,0.36
"Ord_415","Prod_13","SHP_558","Cust_154",199.62,0.01,33,42.34,1.2,0.55
"Ord_447","Prod_4","SHP_598","Cust_154",1799.6115,0.07,38,557.6,1.25,0.55
"Ord_452","Prod_6","SHP_605","Cust_154",154.13,0.07,20,57.31,1.25,0.35
"Ord_430","Prod_8","SHP_575","Cust_157",1272.83,0.04,13,250.47,7.18,0.4
"Ord_430","Prod_6","SHP_576","Cust_157",165.36,0.09,25,-94.79,7.49,0.37
"Ord_2185","Prod_6","SHP_2980","Cust_786",262.9,0.06,38,-41.98,5.2,0.37
"Ord_2121","Prod_6","SHP_2897","Cust_786",123.1,0.06,19,-75.44,7.37,0.37
"Ord_2184","Prod_8","SHP_2978","Cust_786",4968.5,0,49,1041.28,19.99,0.52
"Ord_2072","Prod_3","SHP_2836","Cust_786",182.33,0.1,32,40.85,1.49,0.39
"Ord_4873","Prod_6","SHP_6800","Cust_1684",861.41,0.01,42,128,9.54,0.37
"Ord_4881","Prod_5","SHP_6810","Cust_1684",181.39,0.1,36,-32.4,3.63,0.51
"Ord_4881","Prod_4","SHP_6810","Cust_1684",846.0815,0.02,26,-120.93,5,0.85
"Ord_4933","Prod_8","SHP_6883","Cust_1671",316.35,0.01,37,-52.18,2.83,0.77
"Ord_4902","Prod_9","SHP_6837","Cust_1671",1234.36,0.04,41,-84.77,19.51,0.36
"Ord_4933","Prod_15","SHP_6882","Cust_1671",1635.29,0.1,6,7.92,24.49,NA
"Ord_4878","Prod_6","SHP_6806","Cust_1671",246.24,0.08,36,-118.9,7.3,0.37
"Ord_4878","Prod_6","SHP_6807","Cust_1671",78.67,0,8,14.1,2.15,0.4
"Ord_4838","Prod_11","SHP_6744","Cust_1671",4530.96,0.07,44,-993.35,41.64,0.75
"Ord_2433","Prod_11","SHP_3340","Cust_969",5679.59,0.09,38,-1763.75,69,0.68
"Ord_2427","Prod_6","SHP_3332","Cust_961",10.23,0.1,1,-4.22,2.01,0.39
"Ord_2464","Prod_3","SHP_3376","Cust_961",84.61,0.03,43,-15.1,1.49,0.37
"Ord_2494","Prod_13","SHP_3419","Cust_961",49.49,0.01,28,-1.23,0.7,0.56
"Ord_2398","Prod_3","SHP_3290","Cust_961",53.18,0.09,9,-46.13,6.98,0.39
"Ord_2476","Prod_6","SHP_3393","Cust_961",132.02,0.04,24,-123.28,8.33,0.38
"Ord_2557","Prod_13","SHP_3499","Cust_961",73.62,0.05,40,0.86,1,0.4
"Ord_2494","Prod_4","SHP_3420","Cust_961",404.1495,0.07,11,-107.5,4.99,0.57
"Ord_2431","Prod_6","SHP_3337","Cust_961",176.35,0.04,36,73.05,0.8,0.36
"Ord_2431","Prod_3","SHP_3337","Cust_961",36.4,0.06,1,-41.56,12.98,0.39
"Ord_2523","Prod_3","SHP_3456","Cust_961",360.7,0,27,146.17,1.49,0.35
"Ord_2332","Prod_6","SHP_3201","Cust_929",189.95,0.08,31,-56.68,5.14,0.37
"Ord_2430","Prod_13","SHP_3336","Cust_929",67.85,0.05,33,1.05,0.7,0.57
"Ord_2441","Prod_1","SHP_3349","Cust_929",545.71,0.1,19,-35.47,6.64,0.7
"Ord_2336","Prod_17","SHP_3205","Cust_929",4147.47,0.09,30,586.61,17.85,0.56
"Ord_2438","Prod_1","SHP_3345","Cust_929",5155.07,0.06,28,368.79,19.99,0.71
"Ord_2441","Prod_8","SHP_3349","Cust_929",872.97,0.1,23,-22.63,4,0.7
"Ord_2437","Prod_14","SHP_3344","Cust_929",4667.28,0.09,7,-362.88,24.49,0.41
"Ord_2450","Prod_4","SHP_3361","Cust_929",2569.6265,0,19,398.01,8.99,0.55
"Ord_2520","Prod_13","SHP_3453","Cust_929",693.17,0.07,32,-59.83,8.99,0.57
"Ord_2332","Prod_2","SHP_3200","Cust_929",560.51,0.04,7,32.6,4.5,0.59
"Ord_2520","Prod_6","SHP_3453","Cust_929",174.1,0.1,28,-162.75,9.17,0.37
"Ord_2463","Prod_3","SHP_3375","Cust_929",187.37,0.01,37,-85.01,4.95,0.37
"Ord_5228","Prod_5","SHP_7302","Cust_1757",2387.61,0.01,43,527.13,11.1,0.64
"Ord_5238","Prod_6","SHP_7317","Cust_1757",170.02,0.07,7,-56.1,16.87,0.39
"Ord_5217","Prod_2","SHP_7290","Cust_1757",217.69,0.09,19,-11.66,6.12,0.42
"Ord_5169","Prod_16","SHP_7226","Cust_1757",210.24,0,34,-31.67,3.6,0.56
"Ord_5219","Prod_3","SHP_7292","Cust_1759",125.27,0.07,33,-105.83,4.83,0.4
"Ord_5235","Prod_4","SHP_7313","Cust_1759",1158.601,0.1,25,-155.3,2.5,0.83
"Ord_5201","Prod_2","SHP_7267","Cust_1759",1057.06,0.08,15,-403.74,60,0.41
"Ord_5189","Prod_13","SHP_7253","Cust_1759",243.06,0.02,42,-1.57,2.27,0.56
"Ord_5197","Prod_6","SHP_7263","Cust_1759",1488.86,0.03,47,-95.05,19.99,0.4
"Ord_5235","Prod_13","SHP_7312","Cust_1759",30.17,0.04,8,-22.84,3.97,0.56
"Ord_5176","Prod_13","SHP_7233","Cust_1759",192.78,0.06,44,4.59,1.6,0.58
"Ord_5173","Prod_3","SHP_7230","Cust_1759",116.22,0.01,19,26.89,1.49,0.39
"Ord_4868","Prod_6","SHP_6793","Cust_264",135.99,0.09,21,-129.24,9.68,0.36
"Ord_4843","Prod_9","SHP_6759","Cust_264",107.88,0.02,7,25.59,1.39,0.38
"Ord_4843","Prod_3","SHP_6757","Cust_264",181.17,0.06,31,-59.88,5.24,0.36
"Ord_4868","Prod_10","SHP_6792","Cust_264",8581.25,0,34,1464.23,60.2,0.56
"Ord_789","Prod_5","SHP_1083","Cust_264",740.14,0.06,37,29.73,10.49,0.49
"Ord_4843","Prod_1","SHP_6759","Cust_264",623.02,0.02,29,-255.66,11.52,0.83
"Ord_828","Prod_6","SHP_1136","Cust_264",206.54,0.02,31,-178.82,9.68,0.36
"Ord_4886","Prod_1","SHP_6817","Cust_264",3749,0.08,42,-1032.13,35,0.83
"Ord_4894","Prod_8","SHP_6827","Cust_264",157.63,0.06,9,-78.13,4,0.79
"Ord_4843","Prod_6","SHP_6758","Cust_264",13.16,0.03,1,-10.29,5.96,0.38
"Ord_857","Prod_5","SHP_1180","Cust_290",691.52,0.03,47,107.02,5.3,0.46
"Ord_857","Prod_4","SHP_1181","Cust_290",5159.3725,0.02,29,1252.48,8.08,0.59
"Ord_857","Prod_11","SHP_1180","Cust_290",2756.17,0.04,37,-1561.72,69,0.68
"Ord_1826","Prod_6","SHP_2520","Cust_631",125.84,0.1,20,18.42,2,0.39
"Ord_1826","Prod_4","SHP_2773","Cust_766",3637.728,0.06,23,349.47,8.99,0.6
"Ord_2230","Prod_4","SHP_4161","Cust_1124",248.3955,0.05,5,-260.35,5,0.8
"Ord_2230","Prod_6","SHP_3031","Cust_860",300.07,0.05,46,-209.58,8.4,0.37
"Ord_5091","Prod_6","SHP_7108","Cust_1732",137.84,0.06,19,34.31,1.71,0.4
"Ord_2673","Prod_1","SHP_3661","Cust_1027",21337.27,0.02,49,7606,19.99,0.58
"Ord_2794","Prod_7","SHP_3842","Cust_1027",24.95,0.09,11,-5.14,1.38,0.44
"Ord_2714","Prod_10","SHP_3719","Cust_1027",1727.79,0.1,32,-694.9,36.61,0.61
"Ord_201","Prod_6","SHP_274","Cust_84",40.72,0.1,4,-10.25,6.93,0.37
"Ord_125","Prod_6","SHP_169","Cust_84",435.24,0.08,42,174.89,1.79,0.38
"Ord_201","Prod_7","SHP_275","Cust_84",113.3,0.02,27,37.33,0.99,0.39
"Ord_311","Prod_6","SHP_417","Cust_84",756.6,0,21,299.59,4.92,0.38
"Ord_333","Prod_3","SHP_445","Cust_125",140.24,0.05,30,32.87,1.49,0.35
"Ord_2149","Prod_3","SHP_2930","Cust_807",29.19,0.03,6,0.65,1.49,0.39
"Ord_2138","Prod_17","SHP_2917","Cust_807",3443.21,0,11,794.2,13.99,0.39
"Ord_2129","Prod_5","SHP_2905","Cust_807",809.77,0.1,44,83.48,6.68,0.53
"Ord_2187","Prod_5","SHP_2982","Cust_807",51.39,0.06,22,-64.37,4.86,0.41
"Ord_2187","Prod_1","SHP_2983","Cust_807",293.52,0.08,31,-116.66,7.28,0.57
"Ord_2138","Prod_5","SHP_2916","Cust_807",494.84,0.07,22,205.13,3.63,0.52
"Ord_966","Prod_9","SHP_1336","Cust_352",72.82,0.02,12,5.03,2.5,0.36
"Ord_966","Prod_8","SHP_1335","Cust_352",2752,0.06,28,336.47,19.99,0.52
"Ord_1005","Prod_13","SHP_1392","Cust_377",35.48,0.09,14,-9.19,1.3,0.59
"Ord_1005","Prod_16","SHP_1392","Cust_377",15,0.05,1,-11.02,8.37,0.58
"Ord_903","Prod_5","SHP_1241","Cust_315",63.71,0.01,27,-96.03,5.33,0.43
"Ord_904","Prod_13","SHP_1244","Cust_315",684.5,0.02,31,-27.99,8.99,0.59
"Ord_903","Prod_1","SHP_1242","Cust_315",5388.8,0.03,14,-115.08,99,0.65
"Ord_904","Prod_3","SHP_1244","Cust_315",86.47,0.07,17,-9.35,2.99,0.37
"Ord_901","Prod_13","SHP_1239","Cust_315",706.68,0.1,47,6.6,5.45,0.55
"Ord_893","Prod_17","SHP_1228","Cust_315",18028.07,0.02,36,8157.7,28.14,0.38
"Ord_904","Prod_3","SHP_1243","Cust_315",1751.68,0.1,43,771.83,2.99,0.35
"Ord_4767","Prod_11","SHP_6648","Cust_1619",1884.208,0.04,11,-776.72,110.2,0.73
"Ord_4676","Prod_13","SHP_6521","Cust_1619",41.85,0.04,24,-8.44,1.29,0.42
"Ord_4802","Prod_11","SHP_6694","Cust_1619",6686.344,0,34,1192.04,59.24,0.61
"Ord_4719","Prod_5","SHP_6586","Cust_1619",126.68,0.05,13,7,6.02,0.48
"Ord_4767","Prod_4","SHP_6649","Cust_1619",93.3385,0.1,2,-300.39,5,0.83
"Ord_4676","Prod_4","SHP_6522","Cust_1619",2303.7125,0.04,41,398.22,8.99,0.58
"Ord_4714","Prod_4","SHP_6577","Cust_1619",1912.9845,0.06,34,288.09,8.8,0.58
"Ord_4714","Prod_4","SHP_6578","Cust_1619",4170.865,0,24,1030.51,4.2,0.57
"Ord_4507","Prod_6","SHP_6275","Cust_1481",1131.93,0.09,22,469.69,4.86,0.36
"Ord_4507","Prod_15","SHP_6274","Cust_1481",5785.59,0.07,45,-423.77,30,0.78
"Ord_4430","Prod_10","SHP_6174","Cust_1481",4620.05,0.06,30,-229.68,35.02,0.72
"Ord_4481","Prod_12","SHP_6240","Cust_1481",105.99,0.01,37,43.37,0.5,0.36
"Ord_4356","Prod_9","SHP_6074","Cust_1481",6831.72,0.01,41,3081.02,19.99,0.39
"Ord_4507","Prod_4","SHP_6276","Cust_1481",3238.143,0.08,35,727.36,4.23,0.56
"Ord_4400","Prod_6","SHP_6133","Cust_1481",37.7,0.1,15,-81.08,7.09,0.38
"Ord_4400","Prod_1","SHP_6133","Cust_1481",1059.72,0.01,47,112.22,5.42,0.66
"Ord_173","Prod_6","SHP_235","Cust_97",157.79,0.09,31,-95.92,6.07,0.36
"Ord_189","Prod_12","SHP_255","Cust_97",345.2,0.01,45,183.53,0.49,0.38
"Ord_189","Prod_3","SHP_255","Cust_97",691.59,0.03,17,261.24,2.99,0.35
"Ord_188","Prod_1","SHP_254","Cust_97",6040.22,0.05,44,-942.5,35,NA
"Ord_278","Prod_16","SHP_377","Cust_97",302.2,0.04,27,20.27,3.37,0.57
"Ord_188","Prod_14","SHP_253","Cust_97",17387.65,0.08,35,6907.61,24.49,0.36
"Ord_154","Prod_7","SHP_207","Cust_97",120.77,0.03,49,19.86,1.02,0.38
"Ord_998","Prod_5","SHP_1382","Cust_372",2149.37,0.03,42,217.87,19.99,0.55
"Ord_998","Prod_8","SHP_1380","Cust_372",750.66,0,33,120.05,4,0.6
"Ord_998","Prod_8","SHP_1381","Cust_372",254.32,0.01,8,-117.39,6.5,0.79
"Ord_927","Prod_15","SHP_1282","Cust_326",5428.49,0.05,35,-1046.78,60.2,0.77
"Ord_914","Prod_4","SHP_1260","Cust_326",2329.646,0.1,35,-310.24,0.99,0.85
"Ord_914","Prod_1","SHP_1259","Cust_326",455.34,0.06,20,-932.55,53.03,0.78
"Ord_914","Prod_17","SHP_1258","Cust_326",5610.84,0.07,37,2366.51,13.99,0.38
"Ord_163","Prod_5","SHP_220","Cust_100",34.11,0.02,1,-12.95,8.99,0.5
"Ord_219","Prod_7","SHP_305","Cust_100",148.17,0,31,-7.06,0.7,0.85
"Ord_227","Prod_7","SHP_315","Cust_100",181.78,0.02,47,71.56,0.71,0.39
"Ord_271","Prod_17","SHP_370","Cust_100",4181.82,0.01,28,1765.48,13.99,0.37
"Ord_271","Prod_5","SHP_369","Cust_100",2522.21,0,37,1026.07,14.48,0.46
"Ord_247","Prod_1","SHP_342","Cust_100",120.03,0.02,7,-56.06,11.25,0.6
"Ord_5074","Prod_5","SHP_7086","Cust_1725",324.97,0.07,24,113.98,4.95,0.37
"Ord_5074","Prod_10","SHP_7085","Cust_1725",14665.15,0.04,17,2860.31,44.55,0.62
"Ord_5074","Prod_17","SHP_7087","Cust_1725",451.52,0.01,27,-70.52,11.28,0.38
"Ord_5077","Prod_3","SHP_7090","Cust_1725",737.25,0.08,46,-199.13,13.18,0.37
"Ord_4756","Prod_3","SHP_6629","Cust_1648",122.99,0,37,21.48,1.49,0.36
"Ord_4756","Prod_17","SHP_6630","Cust_1648",14734.71,0.1,6,-3798.01,29.7,0.57
"Ord_1850","Prod_4","SHP_2544","Cust_649",714.391,0,12,-62.33,8.99,0.58
"Ord_1946","Prod_5","SHP_2664","Cust_697",1554.21,0.08,38,114.45,8.66,0.76
"Ord_1946","Prod_4","SHP_2793","Cust_697",1295.502,0.01,22,224.86,3.99,0.59
"Ord_1907","Prod_6","SHP_2614","Cust_697",98.66,0.1,5,-19.52,9.03,0.37
"Ord_1907","Prod_17","SHP_4129","Cust_1102",2215.96,0,18,-101.66,56.14,0.39
"Ord_3005","Prod_17","SHP_4159","Cust_1102",1341.31,0.05,13,5.55,19.99,0.52
"Ord_4632","Prod_13","SHP_6451","Cust_1589",28.55,0.01,6,-4.5,1.6,0.58
"Ord_4568","Prod_5","SHP_6356","Cust_1555",321.63,0.04,23,73.7,5,0.49
"Ord_1584","Prod_3","SHP_2189","Cust_567",129.06,0.1,27,-75.13,4.97,0.38
"Ord_2635","Prod_3","SHP_3605","Cust_567",94.39,0.04,12,-29.49,6.05,0.39
"Ord_2645","Prod_15","SHP_3618","Cust_567",172.34,0,1,-73.22,24.49,0.57
"Ord_2740","Prod_4","SHP_3759","Cust_567",7778.758,0,50,2547.3,4.99,0.59
"Ord_2735","Prod_5","SHP_3751","Cust_567",307.46,0.02,20,4.91,7.4,0.48
"Ord_1584","Prod_8","SHP_2189","Cust_567",1236.64,0.01,43,518.81,1.99,0.4
"Ord_4044","Prod_5","SHP_5634","Cust_1378",832.14,0.04,37,175.07,8.99,0.44
"Ord_4059","Prod_5","SHP_5661","Cust_1378",401.39,0.03,49,161.95,0.96,0.43
"Ord_4008","Prod_15","SHP_5579","Cust_1378",3041.33,0.02,23,-260.41,30,0.78
"Ord_4088","Prod_3","SHP_5699","Cust_1378",221.06,0.02,45,-124.28,5.42,0.37
"Ord_4059","Prod_9","SHP_5660","Cust_1378",5587.2,0.05,36,2254.16,19.99,0.39
"Ord_4063","Prod_3","SHP_5666","Cust_1378",71.45,0.03,20,-92.95,6.27,0.4
"Ord_4059","Prod_14","SHP_5659","Cust_1378",14981.74,0.02,49,-1791.5,11.64,0.5
"Ord_587","Prod_1","SHP_798","Cust_203",7807.45,0.02,46,1660.15,19.99,0.66
"Ord_573","Prod_12","SHP_778","Cust_203",128,0.09,48,45.51,0.5,0.38
"Ord_573","Prod_6","SHP_779","Cust_203",252.66,0.02,5,32.86,5.81,0.38
"Ord_592","Prod_4","SHP_808","Cust_203",1529.014,0.07,17,14.01,8.99,0.57
"Ord_4126","Prod_11","SHP_5748","Cust_1409",6005.21,0.08,21,-450.7,54.12,0.76
"Ord_4123","Prod_8","SHP_5744","Cust_1409",1032.97,0.07,39,397.15,1.99,0.4
"Ord_4123","Prod_1","SHP_5745","Cust_1409",324.83,0.05,13,-426.54,45,0.61
"Ord_506","Prod_1","SHP_683","Cust_191",760.85,0.03,50,-109.1,4.53,0.81
"Ord_544","Prod_6","SHP_739","Cust_191",1150.3,0.1,26,418.19,5.81,0.38
"Ord_523","Prod_7","SHP_708","Cust_191",57.24,0.04,40,-14.1,0.7,0.81
"Ord_544","Prod_8","SHP_738","Cust_191",271.14,0.05,33,29.21,1.99,0.52
"Ord_515","Prod_8","SHP_694","Cust_191",162.25,0.05,32,-43.21,2.39,0.72
"Ord_506","Prod_8","SHP_682","Cust_191",1699.52,0.04,40,734.75,1.99,0.44
"Ord_519","Prod_4","SHP_699","Cust_191",926.585,0.1,6,-655.42,3.99,0.58
"Ord_519","Prod_13","SHP_698","Cust_191",139.86,0.07,48,9.59,1.01,0.55
"Ord_1089","Prod_9","SHP_1504","Cust_416",159.05,0.04,27,21.46,2.5,0.36
"Ord_1135","Prod_5","SHP_1565","Cust_416",1370.49,0.08,40,-244.63,19.99,0.55
"Ord_1141","Prod_1","SHP_1574","Cust_416",411.56,0.09,46,-188.02,7.28,0.57
"Ord_1141","Prod_17","SHP_1573","Cust_416",1255.48,0.06,11,-292.65,56.14,0.4
"Ord_1089","Prod_2","SHP_1503","Cust_416",367.96,0.06,43,-16.11,3.5,0.58
"Ord_1081","Prod_4","SHP_1494","Cust_416",2853.8835,0.06,27,492.24,7.69,0.58
"Ord_1137","Prod_3","SHP_1567","Cust_416",195.51,0.03,26,-105.72,7.72,0.38
"Ord_1089","Prod_2","SHP_1502","Cust_416",9046.33,0,46,1398.03,55.24,0.57
"Ord_1137","Prod_5","SHP_1568","Cust_416",377.13,0.02,38,-10.29,6.02,0.48
"Ord_1120","Prod_1","SHP_1546","Cust_416",1455.04,0.06,9,-7.58,19.99,0.66
"Ord_1089","Prod_12","SHP_1505","Cust_416",116.14,0.01,39,50.44,0.5,0.36
"Ord_5451","Prod_6","SHP_7620","Cust_1812",56.5,0.02,8,-17.16,5.19,0.37
"Ord_5382","Prod_3","SHP_7516","Cust_1812",398.86,0.08,46,-26.45,5.6,0.36
"Ord_5451","Prod_5","SHP_7618","Cust_1812",481.23,0.07,50,-409.24,12.52,0.57
"Ord_5447","Prod_6","SHP_7612","Cust_1812",816.65,0.09,37,-182.8,16.87,0.39
"Ord_5416","Prod_2","SHP_7562","Cust_1812",25.27,0.01,5,-19.93,5.13,0.59
"Ord_5382","Prod_12","SHP_7517","Cust_1812",109.18,0.09,44,37.17,0.5,0.39
"Ord_5451","Prod_6","SHP_7619","Cust_1812",265.39,0.1,41,-237.01,9.54,0.37
"Ord_5382","Prod_6","SHP_7516","Cust_1812",28.59,0.05,5,-14.33,4.7,0.38
"Ord_5416","Prod_4","SHP_7564","Cust_1812",507.5605,0.04,6,-258.23,4.9,0.56
"Ord_5416","Prod_11","SHP_7563","Cust_1812",15341.46,0,39,394.52,85.63,0.74
"Ord_5409","Prod_6","SHP_7553","Cust_1812",816.11,0.04,43,66.14,9.54,0.37
"Ord_5464","Prod_5","SHP_7634","Cust_1812",1333.19,0.01,22,331.48,12.23,0.64
"Ord_5460","Prod_10","SHP_7629","Cust_1812",10318.72,0.01,43,1445.36,60.2,0.56
"Ord_5447","Prod_6","SHP_7611","Cust_1812",109.87,0.05,21,-98.17,7.54,0.38
"Ord_5416","Prod_3","SHP_7562","Cust_1812",14410.78,0.02,37,6365.58,19.99,0.4
"Ord_4125","Prod_5","SHP_5747","Cust_1410",54.28,0.01,6,-11.98,5.22,0.6
"Ord_4133","Prod_1","SHP_5755","Cust_1410",292.11,0.04,18,-91.95,10.68,0.58
"Ord_1147","Prod_5","SHP_1581","Cust_439",244.85,0.06,14,38.06,8.99,0.47
"Ord_1145","Prod_12","SHP_1579","Cust_439",48.37,0.02,16,18.02,0.5,0.36
"Ord_1347","Prod_8","SHP_1851","Cust_514",4335.34,0.07,46,524.09,19.99,0.52
"Ord_1467","Prod_3","SHP_2028","Cust_514",299.68,0.06,35,-29.36,5.6,0.36
"Ord_1571","Prod_9","SHP_2168","Cust_514",32.49,0.08,3,-5.05,1.39,0.35
"Ord_1347","Prod_4","SHP_1852","Cust_514",1150.5345,0.01,15,361.65,1.25,0.39
"Ord_1344","Prod_3","SHP_1847","Cust_514",218.77,0.03,38,-188.13,7.78,0.37
"Ord_1571","Prod_3","SHP_2167","Cust_514",188.34,0.04,36,-110.16,5.74,0.36
"Ord_1571","Prod_4","SHP_2167","Cust_514",1493.858,0.02,26,183.24,8.8,0.58
"Ord_1038","Prod_11","SHP_1433","Cust_397",5723.24,0,37,-194.97,51.92,0.69
"Ord_1049","Prod_3","SHP_1448","Cust_397",42.67,0.06,10,-12.72,2.99,0.37
"Ord_1062","Prod_3","SHP_1468","Cust_397",85.77,0.03,27,-102.02,5.44,0.36
"Ord_1038","Prod_5","SHP_1432","Cust_397",3367.24,0.07,44,-1183.69,48.2,0.74
"Ord_1062","Prod_3","SHP_1468","Cust_397",149.31,0,13,7.77,5.14,0.36
"Ord_1067","Prod_1","SHP_1474","Cust_397",7333.45,0.07,27,-207.28,35,0.8
"Ord_1061","Prod_8","SHP_1467","Cust_397",333.3,0.03,15,71.04,1.99,0.43
"Ord_1139","Prod_8","SHP_1571","Cust_422",69.66,0.07,40,-51.42,1.99,0.51
"Ord_1105","Prod_5","SHP_1526","Cust_422",108.73,0.04,16,-22.21,5.22,0.6
"Ord_1116","Prod_13","SHP_1542","Cust_422",94.39,0.07,33,12.31,0.7,0.56
